"Id","salePrice"
1813,129300.167266094
1814,93137.3895006541
1815,41062.2357682554
1816,108471.976702119
1817,126841.135346754
1818,201583.551834949
1819,140971.666919705
1820,42400.6200889717
1821,123506.116850704
1822,139629.479267101
1823,40008.855977966
1824,140184.543077127
1825,130718.519736916
1826,88605.3874908205
1827,92530.124416408
1828,137698.703837864
1829,127280.927520022
1830,152688.888136352
1831,151445.724216761
1832,82233.7795896527
1833,148545.421394199
1834,112443.807000901
1835,131410.276769416
1836,147912.782110094
1837,83422.8550610121
1838,120142.82334009
1839,118490.207845886
1840,163454.014404131
1841,131040.789253641
1842,60659.2004081412
1843,153557.560941693
1844,155877.173833452
1845,141459.712577692
1846,163983.373808446
1847,183527.111177559
1848,34674.0137799579
1849,122158.928414864
1850,113581.666267722
1851,158666.191930549
1852,111723.104460459
1853,126748.870633361
1854,161934.202394306
1855,152301.130122318
1856,212329.799889408
1857,156734.132950738
1858,164017.100883666
1859,124651.037359474
1860,145032.953486271
1861,123367.143944892
1862,280399.365350099
1863,268932.21662151
1864,268959.431532648
1865,364464.065110923
1866,357251.128739718
1867,219844.092933712
1868,289436.745191883
1869,203732.061338706
1870,213685.872761645
1871,261234.578792193
1872,170566.58458374
1873,237292.234348154
1874,157840.877647361
1875,198613.107028824
1876,195539.763722568
1877,209305.580361147
1878,210504.749383497
1879,136133.170708847
1880,143995.569306548
1881,248269.338275621
1882,243021.645149671
1883,191632.683560931
1884,206106.32931304
1885,242924.9446232
1886,298452.367304531
1887,212841.511511715
1888,257434.891847912
1889,162478.197045317
1890,109526.697046603
1891,137979.987313489
1892,86576.163340613
1893,143488.435212566
1894,126176.900721639
1895,140226.240751842
1896,126412.481287603
1897,114507.209297342
1898,112151.898610362
1899,144837.832773992
1900,148412.856656413
1901,157481.147877601
1902,150919.761493402
1903,198676.306346083
1904,136309.38019354
1905,193756.889342912
1906,159036.589318845
1907,213454.386782046
1908,120088.305650596
1909,142677.605423344
1910,129014.614879147
1911,208231.508845491
1912,303760.003363068
1913,135824.047491126
1914,51671.9105212667
1915,319610.762110643
1916,18632.8292938355
1917,223107.733484452
1918,135612.591691922
1919,175193.020721753
1920,170216.821967608
1921,395717.089920904
1922,351656.577800337
1923,236372.032802891
1924,220490.842833811
1925,208925.678388286
1926,392338.978697794
1927,130955.504424687
1928,151829.144365445
1929,119563.932225605
1930,115450.426063939
1931,134462.200986267
1932,123934.361505942
1933,201215.355375188
1934,188803.082759352
1935,165804.800337427
1936,205134.310543022
1937,179242.45165122
1938,170355.994845828
1939,276933.44272186
1940,220261.003930249
1941,177690.098181181
1942,185956.444761275
1943,243249.71913532
1944,365068.198076376
1945,414306.135278095
1946,145987.063264611
1947,145970.84358327
1948,203244.17318565
1949,253584.608070854
1950,183619.7066407
1951,258929.667731331
1952,216329.694674816
1953,158010.520966624
1954,183421.892078192
1955,131908.74820142
1956,278114.64095755
1957,162910.207909153
1958,260228.53224634
1959,133136.619337707
1960,107889.860240197
1961,101870.237830632
1962,107425.265286414
1963,118051.814946064
1964,117222.367640423
1965,155457.233051857
1966,149891.077542538
1967,284109.371008562
1968,409476.84010241
1969,402101.389297778
1970,419506.221362646
1971,452794.848449731
1972,373365.664575071
1973,281445.535407397
1974,334417.29628468
1975,351018.677524029
1976,268014.424100186
1977,356150.674914782
1978,358734.524286653
1979,338743.593688785
1980,211157.055000991
1981,371590.479372576
1982,227454.536024842
1983,215311.510927083
1984,201152.48857608
1985,236948.276708876
1986,206190.119676556
1987,190774.449838489
1988,169441.303956914
1989,189436.07612321
1990,206413.778352499
1991,227430.274965792
1992,220352.454268733
1993,159204.875003038
1994,232075.582512767
1995,182041.427692492
1996,279742.003496244
1997,341522.05953912
1998,326562.227625363
1999,299242.037213568
2000,323530.392964501
2001,266258.538934976
2002,242213.687246685
2003,240795.852847137
2004,246179.331523334
2005,224710.153991277
2006,203589.924754611
2007,242163.832237876
2008,196613.891232145
2009,190612.42973619
2010,194347.278568628
2011,146284.553568949
2012,169207.757894792
2013,177184.233048378
2014,186358.484738598
2015,207736.796747787
2016,189835.678923233
2017,192636.123802143
2018,112948.47111487
2019,134303.558091177
2020,115788.321769334
2021,102695.688051338
2022,200011.924326952
2023,149240.572086875
2024,290964.112139196
2025,360421.622533976
2026,183410.641108836
2027,161387.210809089
2028,179461.388904021
2029,179292.113179852
2030,278260.914647951
2031,253118.64102998
2032,283381.908330444
2033,272636.295530679
2034,181520.746852866
2035,226998.965473093
2036,210008.051586003
2037,214208.502695822
2038,340916.39986951
2039,222636.697516935
2040,307914.893829665
2041,307241.441347541
2042,208430.037652418
2043,180850.425770865
2044,189424.473723482
2045,214656.808588686
2046,130352.770330487
2047,139200.68233804
2048,126460.00138156
2049,142328.471330788
2050,171409.22238905
2051,106842.720397117
2052,122375.33388738
2053,136124.587802147
2054,81266.6396109294
2055,191189.660590272
2056,134114.105375951
2057,101825.067677326
2058,215035.532633167
2059,128835.074978733
2060,182300.259047448
2061,177459.870010042
2062,124452.825131853
2063,99677.1198621392
2064,138953.755977042
2065,65856.5510431294
2066,176406.287814549
2067,115535.930718479
2068,148222.738329286
2069,108496.587548358
2070,123377.003847447
2071,86481.5765733524
2072,165611.679353579
2073,121711.167063725
2074,158323.672754225
2075,163451.924588303
2076,141623.507739305
2077,139716.636530354
2078,112770.946414348
2079,130749.499898228
2080,110572.425509705
2081,124811.289365114
2082,132182.969138605
2083,151891.411779786
2084,102478.463855171
2085,101962.640588372
2086,107533.293475411
2087,119024.51403247
2088,97708.3056851141
2089,75688.31228204
2090,124012.286966466
2091,85240.758084162
2092,118946.811803691
2093,181242.351781403
2094,115035.092925671
2095,142630.780249048
2096,68228.158507142
2097,118290.189415909
2098,143908.973222357
2099,28282.4137489909
2100,74016.6805881933
2101,104755.684432875
2102,130354.582790588
2103,80655.8221671828
2104,146281.553378827
2105,150386.624671795
2106,69899.698526215
2107,204077.274799469
2108,117489.350169759
2109,104060.939859359
2110,136141.924626101
2111,146497.599592838
2112,150934.120122902
2113,109777.958977718
2114,106912.373214717
2115,163983.226908013
2116,103170.358912911
2117,153116.408816279
2118,97665.9608696809
2119,102592.324814197
2120,98571.9981149175
2121,85442.0708018131
2122,100410.429134657
2123,73889.5770107805
2124,165187.806332896
2125,141532.018986577
2126,145736.102587658
2127,188307.583022906
2128,132738.371480734
2129,38383.5286548855
2130,143291.36406721
2131,116905.426441735
2132,112247.598226921
2133,114353.083891183
2134,117624.970549158
2135,101598.93390091
2136,68933.2587951798
2137,110369.88406872
2138,138280.301964423
2139,158269.178373452
2140,142562.365711887
2141,176569.34737276
2142,132177.953193554
2143,150599.718880627
2144,122995.280245022
2145,134392.845564509
2146,198100.46177876
2147,146231.644740637
2148,136183.179951025
2149,162265.048639343
2150,239449.805994763
2151,108455.547433954
2152,189082.064466397
2153,190129.63647089
2154,111728.334920356
2155,146095.969072626
2156,276339.802755127
2157,224539.823051792
2158,229638.670146887
2159,209909.887810148
2160,169185.885208508
2161,231910.402231704
2162,405382.545839721
2163,342155.651985579
2164,244983.309608827
2165,193446.754626949
2166,153125.337090323
2167,227795.413761848
2168,191549.051644114
2169,198512.114799483
2170,213742.789843915
2171,156748.644762263
2172,155061.777894853
2173,168077.176176961
2174,234416.630683796
2175,272418.566299463
2176,313355.660876276
2177,245913.080982059
2178,213173.679612198
2179,134535.699647512
2180,226574.49155245
2181,192272.013105471
2182,219770.362739663
2183,190236.258762373
2184,123837.620649
2185,129971.865782572
2186,155566.7293925
2187,158774.188583654
2188,161337.570443526
2189,343034.398827852
2190,75866.2971844467
2191,77021.5425276313
2192,91250.4954780704
2193,132951.56665473
2194,105541.256690045
2195,95154.9397371968
2196,117696.858366143
2197,108897.076248978
2198,171507.80433915
2199,169594.693791433
2200,145931.3071819
2201,122476.999744876
2202,203754.150733835
2203,134853.618005485
2204,162799.366875423
2205,109470.846142182
2206,137831.228866115
2207,200900.366042162
2208,242695.402963541
2209,235073.405510643
2210,128941.746373147
2211,111428.992316485
2212,135048.939096099
2213,102665.567636745
2214,154172.031499108
2215,89769.2516891828
2216,166409.581108887
2217,90961.9654753774
2218,91086.532726705
2219,75279.2242276688
2220,28199.6700229948
2221,321133.30608798
2222,290036.138763593
2223,276317.803352873
2224,197469.295978935
2225,127690.853025157
2226,182344.225520055
2227,211047.423607871
2228,275786.074351284
2229,231131.230668987
2230,141174.962487212
2231,197562.404039781
2232,179948.001892225
2233,190839.186001669
2234,242841.970421857
2235,239519.111545393
2236,249114.024774522
2237,313823.749543083
2238,175419.926189822
2239,112202.5416484
2240,157500.170665304
2241,148747.486533776
2242,126625.555750789
2243,135991.360096832
2244,106260.381698502
2245,119224.619144147
2246,137321.156445656
2247,135445.732807365
2248,111724.043733071
2249,107356.091807796
2250,120794.381618805
2251,107473.254250502
2252,196890.861007605
2253,145061.094214464
2254,174023.042850684
2255,193631.324331997
2256,176922.689899507
2257,210744.054199398
2258,157329.47763516
2259,178087.66503293
2260,126330.26671217
2261,226686.645744416
2262,254281.587071507
2263,369173.493636517
2264,465155.076041129
2265,202097.325457753
2266,341479.677756843
2267,391508.609981211
2268,412240.863740057
2269,145192.214053973
2270,177302.544117523
2271,214856.207800766
2272,175817.980207883
2273,154628.408762417
2274,164831.698714427
2275,174237.894188269
2276,193074.548202363
2277,185027.553660126
2278,138648.937797261
2279,114908.205206984
2280,114817.025366856
2281,154816.913072321
2282,169591.49210902
2283,118895.66085512
2284,139345.845690545
2285,157110.241017726
2286,122188.248995122
2287,382031.216593967
2288,283877.785828939
2289,340165.917850929
2290,450828.329614948
2291,334568.450180046
2292,430968.168404492
2293,465899.375637769
2294,402290.272717149
2295,456184.077821224
2296,278603.281005198
2297,368326.126717845
2298,370035.960799625
2299,361296.324908128
2300,331275.112705475
2301,306863.137614925
2302,258950.21423259
2303,243668.181191875
2304,249190.395884372
2305,217585.001719635
2306,220046.494457356
2307,214847.473009272
2308,238092.090256836
2309,331279.713323167
2310,213633.631419086
2311,222235.99920961
2312,167734.106251821
2313,163243.584505061
2314,162053.690203819
2315,169351.339411479
2316,181450.889379243
2317,185565.6298382
2318,171491.524424119
2319,169156.391347658
2320,177288.891096179
2321,246508.330360037
2322,177331.142491893
2323,191973.969331288
2324,163218.710988611
2325,204997.50721184
2326,161785.893802492
2327,202032.491751457
2328,213769.988109958
2329,187435.078585178
2330,177748.718428479
2331,345548.133198301
2332,398664.000476606
2333,317733.453457952
2334,272516.272175252
2335,298287.908920996
2336,324803.138019755
2337,184511.116718665
2338,232353.140988043
2339,214324.252819966
2340,394404.212351517
2341,190191.381756484
2342,219835.495768935
2343,218678.561627954
2344,213024.355133462
2345,227420.172992467
2346,201325.430828338
2347,192253.157587602
2348,228648.707648222
2349,184791.169815613
2350,305030.086983828
2351,284124.46392285
2352,247715.24381739
2353,248291.374370452
2354,140605.914572977
2355,155418.809055847
2356,151059.701192481
2357,193283.353075216
2358,194181.912221072
2359,144619.252288025
2360,110084.103197882
2361,156576.33049778
2362,273677.907423797
2363,179868.026933446
2364,176091.680580654
2365,222162.848308477
2366,181515.790618414
2367,214697.25655225
2368,229622.849899184
2369,216401.654881604
2370,181343.490398318
2371,182936.61795522
2372,191440.215556074
2373,284422.828265202
2374,331905.616830822
2375,241229.524438115
2376,296378.992352305
2377,342159.732898901
2378,119808.925436043
2379,220193.277556816
2380,132331.870017803
2381,159903.017054234
2382,197594.285556602
2383,193290.858380868
2384,225496.893333786
2385,152433.040686254
2386,124640.945364309
2387,125255.822574389
2388,95858.9589473623
2389,105129.552850927
2390,137188.375139203
2391,150475.845538777
2392,107320.599126399
2393,162038.655822131
2394,148941.329875121
2395,211205.622418739
2396,144994.761165362
2397,230569.506538675
2398,119342.068023258
2399,102680.439820511
2400,53712.2048662335
2401,111974.217920807
2402,133219.326385644
2403,140840.79922536
2404,145561.260384948
2405,163027.295200905
2406,135453.446007229
2407,124380.396922521
2408,143370.55224583
2409,119338.110864541
2410,183562.317426915
2411,105840.636861925
2412,158632.6580867
2413,124210.00714645
2414,169180.435611326
2415,128950.180399433
2416,123844.576696514
2417,126875.158772973
2418,118711.16493081
2419,126026.118473806
2420,115333.839937827
2421,346067.224463757
2422,110895.282079791
2423,139397.227307772
2424,135329.005336823
2425,231033.685318112
2426,148863.754327842
2427,146501.02685939
2428,173172.390331528
2429,109026.053101066
2430,134500.849684409
2431,90607.1293100279
2432,127878.731643377
2433,142075.824952902
2434,133049.216243204
2435,158102.773464671
2436,93409.3424466179
2437,86637.7757529159
2438,113678.24289876
2439,99125.7567863163
2440,128032.512625737
2441,110527.658822908
2442,88291.5068610872
2443,127220.477100684
2444,121757.013765837
2445,91929.5897013471
2446,131344.899665263
2447,194248.797162287
2448,142189.953899818
2449,104867.217248771
2450,152471.801867272
2451,125437.198744128
2452,204979.627599842
2453,99119.7848198247
2454,123060.429482691
2455,115133.158721262
2456,151792.951380133
2457,117606.872039486
2458,123448.564932613
2459,97421.636596284
2460,131305.253566829
2461,120234.99861797
2462,127795.100232148
2463,116521.721070322
2464,191883.153037605
2465,147720.159817777
2466,128533.259118189
2467,129261.41006037
2468,65298.7482278083
2469,74179.2685661795
2470,207283.432927119
2471,216788.917833457
2472,189765.950215691
2473,144070.627283247
2474,81972.0340491166
2475,228750.46141538
2476,127346.983448605
2477,127948.203027757
2478,165717.950504459
2479,100807.783685174
2480,176506.081510756
2481,126410.221073569
2482,124951.092453994
2483,113877.347350981
2484,126532.260842915
2485,119085.368618309
2486,145357.256203461
2487,178553.823729269
2488,167969.874922956
2489,159033.611970792
2490,148015.359219166
2491,129819.817671287
2492,186379.560876849
2493,144199.118092653
2494,155498.366471036
2495,76292.0656821583
2496,231334.925669578
2497,162144.519091298
2498,107887.050856008
2499,84039.5996626309
2500,126989.215776861
2501,155118.127551958
2502,156576.34233957
2503,121414.533860684
2504,430760.169151478
2505,210499.636826066
2506,236170.422842569
2507,271802.388895504
2508,236947.886655355
2509,214559.359006993
2510,210653.995064684
2511,175508.918497687
2512,220189.486964732
2513,220865.530843074
2514,302333.269682357
2515,156888.296911045
2516,164803.702354754
2517,142900.071116505
2518,141778.749331366
2519,242712.342370625
2520,215356.896772193
2521,188733.656351159
2522,216669.973486089
2523,125325.080793196
2524,135036.486160769
2525,163039.286962889
2526,152691.99295751
2527,118725.161060055
2528,125929.083664266
2529,66694.1490663211
2530,128387.967534989
2531,262516.832172749
2532,222976.247624755
2533,193619.382954743
2534,240546.537821195
2535,286417.483076442
2536,222866.319038663
2537,242632.933657604
2538,175746.953559067
2539,186624.745054326
2540,171795.195607625
2541,177760.941123691
2542,164520.668771853
2543,139972.644522491
2544,122287.734117409
2545,136675.418355591
2546,130170.857179504
2547,142108.375988259
2548,160001.824752232
2549,146149.169327435
2550,493204.350001317
2551,138697.984971776
2552,126340.274991717
2553,67180.8048032356
2554,91925.8478186241
2555,105448.116330127
2556,87685.7850646959
2557,96822.456712148
2558,173886.334879919
2559,141228.424281631
2560,134208.257789257
2561,132447.255401319
2562,135556.126800864
2563,149182.548798421
2564,174345.4246753
2565,125950.92362426
2566,146838.76668146
2567,138702.917219239
2568,218100.170525307
2569,210339.490482808
2570,121859.313284056
2571,186446.345793226
2572,169437.666792849
2573,224229.283352618
2574,166101.696900962
2575,141242.99958149
2576,128373.67771552
2577,146579.657378142
2578,67215.8049985986
2579,29816.3228591434
2580,106605.067687012
2581,131183.47474475
2582,122566.03591766
2583,254499.257764275
2584,175045.372069298
2585,171343.547185669
2586,214577.344604022
2587,194729.312565237
2588,150821.377084029
2589,144841.698517727
2590,221489.56487395
2591,235755.147296666
2592,205446.556467919
2593,249690.400463391
2594,188438.780981915
2595,214006.052104371
2596,280994.5410468
2597,208161.874751406
2598,274433.357354844
2599,353864.063575914
2600,484547.171696089
2601,139304.811641524
2602,82705.3532424861
2603,91160.5742891819
2604,101424.933337602
2605,74806.0976438482
2606,140894.129481415
2607,194076.085530812
2608,199415.833064998
2609,158412.684738796
2610,111435.572799062
2611,216062.134596894
2612,144731.007439118
2613,112134.104326332
2614,110852.237626311
2615,146780.380202676
2616,152664.444312781
2617,214157.816289305
2618,211895.225098262
2619,219148.862807045
2620,178787.786126556
2621,175710.929250663
2622,181620.791577379
2623,238435.551471965
2624,274527.279457857
2625,318287.94023851
2626,171333.383284279
2627,196487.764036514
2628,432831.2373776
2629,485826.653118333
2630,356923.037182035
2631,449323.112401699
2632,386934.014326303
2633,329670.716256188
2634,425320.127401424
2635,157171.921093295
2636,170822.009779429
2637,200970.831997756
2638,249588.587523222
2639,186536.488968464
2640,145546.496630986
2641,90419.0922281166
2642,174112.976817397
2643,112900.140604149
2644,127802.40572636
2645,118630.839528045
2646,103297.663655903
2647,111591.192780207
2648,152869.738060295
2649,152698.935727109
2650,154028.961584644
2651,151317.364329118
2652,386681.644619198
2653,260245.352023245
2654,268317.09917669
2655,414777.964202592
2656,305848.00277245
2657,371591.773714435
2658,320838.110785478
2659,315716.033746408
2660,351574.79922256
2661,367143.124664808
2662,392729.529974122
2663,273418.835976378
2664,321754.591726168
2665,333022.009636094
2666,308281.123852835
2667,157166.602822485
2668,165621.33520277
2669,174744.941377066
2670,256432.172262592
2671,173351.950185898
2672,189418.518307002
2673,207732.931803679
2674,193573.218706404
2675,180378.110150927
2676,189608.649513418
2677,203229.951337688
2678,235322.045496753
2679,277800.28255288
2680,294054.289116724
2681,408347.956063963
2682,318447.851799374
2683,472084.7376242
2684,325679.384820328
2685,322964.723730235
2686,226960.340160158
2687,284259.105753457
2688,194108.771993709
2689,198505.366586146
2690,383081.146154534
2691,197696.022304393
2692,155223.18356102
2693,194794.138499699
2694,140261.749034542
2695,189536.159802272
2696,179641.898688015
2697,191721.288828869
2698,196273.850020345
2699,186935.139019245
2700,161030.72676134
2701,143333.302504458
2702,108407.682794462
2703,131343.107546616
2704,139530.336713753
2705,120585.357690568
2706,109101.765749471
2707,117322.814849905
2708,144543.596945431
2709,122873.826042813
2710,134199.981558303
2711,431986.45702232
2712,394429.490007601
2713,181614.333804123
2714,159426.392752499
2715,185408.596600669
2716,154989.274250236
2717,194884.647422591
2718,219124.329304037
2719,140130.008245626
2720,167643.861682583
2721,119109.876266467
2722,163532.891987308
2723,149494.100733267
2724,121564.086674734
2725,119799.786546458
2726,155588.863110819
2727,167486.756376314
2728,169450.340809973
2729,143261.198730358
2730,147649.443574206
2731,118321.139569603
2732,118177.629042044
2733,153190.723691473
2734,142662.364209436
2735,128521.652387711
2736,128871.732048255
2737,110330.871006746
2738,133252.872351402
2739,159998.803694695
2740,136223.972934657
2741,154590.650317744
2742,148824.692057314
2743,156445.073390961
2744,154221.303524763
2745,147241.051683236
2746,121554.265079213
2747,144542.612381986
2748,102317.073602586
2749,125629.237668037
2750,119529.687989367
2751,119716.444301137
2752,182008.395233352
2753,141606.839681877
2754,254405.010911341
2755,135886.093889108
2756,90044.8118543727
2757,53639.4096451507
2758,100440.780915515
2759,167391.181501326
2760,159636.240840427
2761,142424.484589695
2762,136865.754647877
2763,177754.345108176
2764,157995.132608397
2765,284429.250321079
2766,134053.806016965
2767,57367.606556216
2768,121422.288670206
2769,122531.703210932
2770,138466.036966855
2771,96577.7783057891
2772,113933.470988507
2773,178917.708288422
2774,153207.914074263
2775,127651.465258146
2776,137692.824095259
2777,133516.896810075
2778,116536.396372927
2779,120101.846634025
2780,100723.863886922
2781,85960.8949841255
2782,83228.8261991511
2783,92391.9622728859
2784,129393.246119028
2785,131235.489324741
2786,55484.3766167454
2787,148700.29350049
2788,49250.6377281114
2789,172666.593414013
2790,83635.7490814755
2791,107487.544011906
2792,87528.9045293584
2793,174094.515573549
2794,78367.7187580283
2795,113447.203409635
2796,84564.5494778407
2797,228033.319821277
2798,107480.963582669
2799,156026.000348076
2800,62808.0798210504
2801,106372.646768834
2802,132145.591617999
2803,173537.753407482
2804,145522.981675733
2805,110056.264278455
2806,74457.4708603785
2807,223424.689992529
2808,159498.428590833
2809,146358.986027054
2810,137809.174040801
2811,166609.432039204
2812,195307.170851335
2813,165037.539241243
2814,175161.97840604
2815,89894.5969276986
2816,228203.331877457
2817,129591.031404195
2818,129334.387782758
2819,179700.33189746
2820,132608.802826205
2821,89778.6050631074
2822,196210.525646916
2823,335684.235596945
2824,185410.949733467
2825,158657.82032432
2826,133251.569299952
2827,144380.056084023
2828,264577.131510724
2829,198362.729820712
2830,223654.776238865
2831,184725.792312009
2832,243534.822673618
2833,307632.635645853
2834,225683.504483501
2835,230931.46404526
2836,195779.882549915
2837,176831.287246037
2838,145399.678917086
2839,162096.469410361
2840,206959.829281796
2841,198698.137039224
2842,222554.069028568
2843,158746.760295187
2844,186889.907996314
2845,131928.495807818
2846,204342.715709565
2847,207444.279762723
2848,207999.049112169
2849,199847.470960619
2850,262384.862313594
